Family;Ploidy;He;Pop;Treat;PetalLength;CorollaDiam;CorollaLength;LongFil;ShortFil;Herkogamy;Height;Nstalk;StalkDiam;Nflowers ;Fruitset;Seedset;Fitness
179;2n;0;Ei12;GH;1;2,8;2,24;4,19;2,53;3,45;4;2;3,56;23;0,65217391;NA;0
218;6n;1;Ei18;GH;2,52;4,89;3,73;5,77;4,08;5,01;13;1;0,78;5;0,8;NA;0
217;6n;0;Ei18;GH;2,26;5,34;3,52;6,72;5;6,13;10;1;1,05;2;1;NA;0
175;4n;0;Ei08;GH;2,11;5,53;3,99;5,08;2,99;3,81;16;1;0,68;5;0,8;0,956521739;0,016513417
175;4n;0;Ei08;GH;2,08;5,19;3,23;5,75;3,29;4,52;15,5;1;0,96;7;0,71428571;1;0,024394821
164;6n;1;Ei16;GH;1,96;4,32;3,08;6,46;4,53;5,29;22;1;0,89;10;0,9;NA;0
164;6n;1;Ei16;GH;1,81;4,83;3,13;5,31;3,44;4,28;16;1;0,75;6;1;NA;0
190;2n;0;Ei13;Garden;1,75;4,7;3,08;6,16;3,67;5,44;22;1;1,35;18;0,77777778;0,985294118;0,044004504
190;2n;0;Ei13;Garden;1,47;3,19;3,24;5,18;3,22;4,5;24;1;2,33;19;0,73684211;0,928571429;0,051229124
209;6n;0;Ei18;Garden;1,9;5,61;3,16;7,35;5,75;5,84;18;1;0,67;4;0,75;NA;0
183;2n;0;Ei12;Garden;1,83;5,12;3,51;6,24;4,33;5,72;NA;NA;NA;NA;NA;NA;0
181;2n;1;Ei12;Garden;1,71;4,6;2,68;5,29;2,64;5,31;NA;NA;NA;NA;NA;NA;0
190;2n;0;Ei13;Garden;2,04;4,72;3,14;5,74;4,52;4,8;21;1;2,42;6;1;0,954545455;0,017733158
196;2n;0;Ei13;Garden;2,03;4,28;3,54;5,41;3,39;4,53;33;3;1,42;23;0,7826087;1;0,081065866
180;2n;1;Ei12;Garden;1,69;3,78;3,02;5,29;3,53;4,7;18,5;10;4,63;50;0,96;0,965517241;0,126102458
173;4n;0;Ei08;GH;1,53;4,72;3,67;5,94;4,64;5,07;7;1;2,36;3;1;1;0,008444361
201;4n;1;Ei09;GH;2,3;5,05;2,77;6,27;4,85;5,66;21;1;1,14;24;0,54166667;NA;0
169;4n;0;Ei08;GH;1,4;3,69;2,7;5,42;4,77;4,4;7;1;0,32;1;1;NA;0
190;2n;0;Ei13;GH;2,4;4,96;3,71;5,55;3,83;4,31;44,5;2;2,91;25;0,96;0,977099237;0,144117095
167;6n;1;Ei16;GH;1,84;4,28;2,69;4,65;2,28;3,14;8,5;1;1,26;3;1;0,99;0,013933196
166;6n;0;Ei16;GH;2,01;4,14;2,86;5,82;4,11;4,53;13;1;1,26;5;1;NA;0
201;4n;1;Ei09;GH;2,05;4,54;3,42;5,75;4,06;4,79;23;3;1,49;16;0,9375;0,891891892;0,023221993
168;6n;1;Ei16;GH;2,29;4,76;2,67;5,3;3,16;4,04;10,5;1;2;1,43;0,0979021;NA;0
168;6n;1;Ei16;GH;2,54;5,5;2,85;6,03;4,19;4,45;16,5;1;7;2,68;0,6119403;NA;0
189;2n;0;Ei13;Garden;1,75;3,81;3,23;5,06;3,14;4,28;NA;NA;NA;NA;NA;NA;0
189;2n;0;Ei13;Garden;1,91;5,01;3,08;6,09;3,86;5,29;NA;NA;NA;NA;NA;NA;0
192;2n;0;Ei13;Garden;2,38;6,21;3,35;7,13;5,62;5,83;53;3;3,78;55;0,92727273;0,972972973;0,344529931
177;4n;0;Ei08;Garden;1,45;3,58;3,28;5,86;4,13;4,97;15;1;1,04;13;0,92307692;0,908256881;0,055732783
182;2n;1;Ei12;Garden;1,3;2,71;2,92;4,88;3,28;4,79;25;3;1,77;30;0,93333333;1;0,078814036
182;2n;1;Ei12;Garden;1,23;3,59;3,04;5,26;3,39;4,46;18;1;1,15;11;1;NA;0
176;4n;1;Ei08;GH;2,41;5,65;3,2;5,78;4,05;4,8;NA;NA;NA;NA;NA;NA;0
175;4n;0;Ei08;GH;2,78;6,69;3,61;5,89;3,92;5,03;19;1;1,94;8;0,875;NA;0
175;4n;0;Ei08;GH;2,82;7,41;3,94;6,23;4,11;5,64;17;1;2,47;5;1;NA;0
210;6n;0;Ei18;GH;2,73;5,82;4,11;5,94;3,98;4,96;10,5;1;1,94;4;1;NA;0
210;6n;0;Ei18;GH;1,94;4,36;3,15;4,09;2,84;3,69;5,5;1;0,5;2;0,5;NA;0
162;6n;1;Ei16;GH;2,36;6,32;3,41;5,93;4,06;4,87;19;1;1,27;4;0,75;NA;0
162;6n;1;Ei16;GH;3,03;6,96;3,43;5,98;4,43;5,22;15,5;1;1,95;6;0,83333333;NA;0
209;6n;0;Ei18;GH;2,07;5,95;3,63;5,16;3,75;3,84;16,5;1;2,03;9;0,88888889;1;0,021017076
209;6n;0;Ei18;GH;1,87;5,69;3,12;5,27;3,55;4,32;15,5;1;3,38;9;0,77777778;0,959459459;0,023315819
173;4n;0;Ei08;GH;2,12;5,72;2,81;4,95;3,77;3,96;NA;NA;NA;NA;NA;NA;0
162;6n;1;Ei16;GH;1,93;3,87;3,33;5,54;3,57;4,52;22;1;1,71;14;0,92857143;NA;0
209;6n;0;Ei18;GH;1,7;5,61;3,17;5,26;3,55;4,2;8;1;0,54;3;1;1;0,009007318
160;6n;1;Ei16;GH;2,14;6,24;2,97;5,45;4,29;5;13;1;1,26;13;0,23076923;NA;0
204;4n;0;Ei09;GH;1,87;4,73;3,23;5,05;3,83;3,77;17;1;0,92;11;0,90909091;NA;0
181;2n;1;Ei12;Garden;1,45;3,82;3,62;5,82;4,07;5,24;NA;NA;NA;NA;NA;NA;0
164;6n;1;Ei16;GH;1,91;5,16;3,27;5,47;3,39;4,21;10;1;1,63;4;1;NA;0
174;4n;1;Ei08;GH;2,68;6,77;4,67;6,87;5,59;5,84;11;1;3,04;11;0,90909091;NA;0
159;6n;0;Ei16;GH;1,88;6,01;3,54;6,12;3,63;4,98;22;1;0,93;6;1;NA;0
175;4n;0;Ei08;GH;2,48;6,35;4,12;5,93;3,95;4,47;NA;NA;NA;NA;NA;NA;0
173;4n;0;Ei08;GH;2,04;5,47;3,34;5,21;4,25;4,38;NA;NA;NA;NA;NA;NA;0
191;2n;0;Ei13;Garden;1,75;4,46;3,1;4,85;3,44;4,38;27;1;1;10;0,7;NA;0
195;2n;0;Ei13;Garden;2,33;4,26;3,95;5,78;3,92;4,58;33;6;2,72;58;0,77586207;1;0,137220867
181;2n;1;Ei12;Garden;1,65;3,99;3,26;4,23;3,28;3,25;16;2;2,69;11;1;1;0,037671233
174;4n;1;Ei08;GH;2,66;6,89;3,57;5,65;4,22;4,59;7,5;1;1;13;0,76923077;NA;0
209;6n;0;Ei18;GH;2,45;5,85;3,79;6,87;5,1;5,41;10;1;0,71;10;0,8;1;0,036029274
212;6n;0;Ei18;GH;1,94;4,77;3,76;5,66;3,71;4,63;NA;NA;NA;NA;NA;NA;0
173;4n;0;Ei08;GH;2,41;6,58;3,64;5,79;4,86;4,82;NA;NA;NA;NA;NA;NA;0
211;6n;0;Ei18;GH;2,3;6,26;2,68;5,77;3,48;4,43;NA;NA;NA;NA;NA;NA;0
211;6n;0;Ei18;GH;2,14;5,08;2,5;5,92;3,56;4,73;NA;NA;NA;NA;NA;NA;0
162;6n;1;Ei16;GH;1,85;4,55;3,06;5,05;2,88;4,11;NA;NA;NA;NA;NA;NA;0
217;6n;0;Ei18;GH;1,59;4,82;2,84;5,52;3,36;4,58;NA;NA;NA;NA;NA;NA;0
165;6n;0;Ei16;GH;1,88;4,41;3,01;5,69;3,52;4,42;10;1;2,16;3;1;NA;0
209;6n;0;Ei18;GH;2,02;4,86;2,76;5;3,31;3,97;5,5;1;0,72;2;1;1;0,005254269
162;6n;1;Ei16;GH;2,51;5,52;3,65;5,95;4,21;4,64;15;1;1,69;5;1;NA;0
168;6n;1;Ei16;GH;1,7;4,54;2,88;5,26;3,65;4,39;10;1;2;1,26;0,58730159;NA;0
210;6n;0;Ei18;GH;2,16;4,46;3,43;5,72;3,58;4,79;10,5;1;1,42;3;1;NA;0
210;6n;0;Ei18;GH;2,02;4,74;3,02;6,19;4,23;5,95;9;1;1,06;3;1;1;0,012385063
160;6n;1;Ei16;GH;1,71;4,01;1,87;4,86;2,72;3,87;5,5;2;1,69;5;1;NA;0
176;4n;1;Ei08;GH;1,96;4,7;3,43;5,36;3,14;4,24;NA;NA;NA;NA;NA;NA;0
183;2n;0;Ei12;GH;1,67;4,18;2,28;4,76;2,54;4,03;NA;NA;NA;NA;NA;NA;0
162;6n;1;Ei16;GH;1,78;4,22;2,59;5,65;4,13;4,71;NA;NA;NA;NA;NA;NA;0
186;2n;1;Ei12;GH;1,29;4,06;2,67;4,92;3,97;4,14;4,5;3;3,05;23;0,91304348;0,973684211;0,072902984
202;4n;0;Ei09;GH;1,45;4,37;2,5;5,46;4,36;4,44;25;1;4,31;10;0,9;NA;0
168;6n;1;Ei16;GH;2,51;4,64;2,93;5,37;3,82;4,53;NA;NA;NA;NA;NA;NA;0
178;4n;1;Ei08;GH;2,41;6,28;3,64;6,06;4,36;4,65;NA;NA;NA;NA;NA;NA;0
211;6n;0;Ei18;GH;2,05;4,67;4,28;6,22;4,2;5,15;NA;NA;NA;NA;NA;NA;0
211;6n;0;Ei18;GH;1,51;4,43;2,73;4,87;3,01;3,99;NA;NA;NA;NA;NA;NA;0
177;4n;0;Ei08;GH;2,53;6,7;2,85;5,68;3,69;4,52;13;1;1,86;24;1;NA;0
177;4n;0;Ei08;GH;2,88;6,29;3,66;5,29;3,6;4,31;15,5;1;1,53;6;1;NA;0
11;4n;0,5;Ei08;Mount;2;4,51;3,2;4,28;3,59;3,45;9;9;0,89;65;0,92307692;0,907407407;0,137924564
11;4n;0,5;Ei08;Mount;2,32;5,13;3,65;4,87;3,19;4,01;10;7;0,89;52;0,61538462;0,783783784;0,087070745
11;4n;0,5;Ei08;Mount;2,27;5,78;3,5;4,5;3,8;4,19;13;4;1;18;0,77777778;0,737704918;0,029555264
11;4n;0,5;Ei08;Mount;2,18;5,25;3,44;4,76;3,85;3,61;10;5;0,95;32;0,96875;0,830985915;0,085804091
11;4n;0,5;Ei08;Mount;2,26;5,74;3,49;4,58;3,8;4,86;7;2;1,48;27;0,81481481;0,816901408;0,059861137
11;4n;0,5;Ei08;Mount;1,75;4,21;2,64;4,26;3,56;3,55;5;4;1,54;38;0,68421053;NA;0
11;4n;0,5;Ei08;Mount;1,79;4,91;3,09;4,01;3,39;3,39;11,5;8;1,18;57;0,9122807;0,883116883;0,165884781
11;4n;0,5;Ei08;Mount;2,01;5,15;2,92;4,67;3,74;3,76;10;6;0,76;36;0,83333333;0,870967742;0,075999249
11;4n;0,5;Ei08;Mount;2,42;4,68;3,83;4,4;4,06;4,05;6;5;0,63;13;0,30769231;0,85;0,008506912
101;4n;0,5;Ei08;Mount;1,95;5,14;3,23;4,51;3,28;3,48;9,5;10;1,1;65;0,95384615;NA;0
101;4n;0,5;Ei08;Mount;2,28;5,85;3,34;4,53;3,69;3,62;8,5;1;1,17;9;0,77777778;NA;0
101;4n;0,5;Ei08;Mount;1,6;4,18;2,79;NA;NA;NA;9;8;0,38;43;0,81395349;0,75862069;0,0722462
101;4n;0,5;Ei08;Mount;2,15;5,21;3,4;3,88;2,55;2,59;9;10;0,5;42;0,9047619;0,960526316;0,104109589
70;2n;0;Ei12;Mount;1,7;4,97;4,24;4,44;3,93;3,64;12;4;1,16;43;0,51162791;0,724637681;0,051604429
70;2n;0;Ei12;Mount;2,04;4,69;3,68;5,01;3,4;4,25;9;3;1,36;33;0,63636364;NA;0
70;2n;0;Ei12;Mount;1,7;5,46;3,17;4,63;3,44;3,74;11,5;7;2,3;95;0,63157895;0,933333333;0,236442109
142;4n;0,5;Ei08;Mount;1,75;5,04;2,98;4,4;3,05;3,55;8,5;5;0,98;22;0,90909091;0,714285714;0,037530494
142;4n;0,5;Ei08;Mount;1,9;4,49;3,46;4,41;3,05;3,68;NA;NA;NA;NA;NA;0,905660377;0
142;4n;0,5;Ei08;Mount;2,1;4,27;3,86;4,01;2,86;3,44;8;9;1,05;37;0,75675676;0,946428571;0,069619065
18;4n;0,5;Ei08;Mount;1,98;4,78;3,36;3,75;3,5;3,15;9;6;0,89;37;0,75675676;0,888888889;0,063051229
18;4n;0,5;Ei08;Mount;2,17;4,81;3,88;4,8;3,65;4,24;10;5;1,05;24;0,83333333;0,843137255;0,040345281
18;4n;0,5;Ei08;Mount;2,01;4,64;3,12;3,94;4,94;3,43;8;8;0,84;26;0,84615385;0,869565217;0,041283543
18;4n;0,5;Ei08;Mount;2,17;4,78;3,56;3,55;3,09;2,89;7;6;0,96;30;0,4;0,842105263;0,027021955
18;4n;0,5;Ei08;Mount;2,39;5,22;3,54;4,39;3,34;3,99;20;13;1,39;123;0,53658537;0,547619048;0,071214111
62;4n;0;Ei09;Mount;1,32;3,72;3,05;3,95;3,45;3,42;6,5;5;0,61;23;0,73913043;0,972972973;0,028710828
105;4n;0;Ei08;Mount;2,11;5,35;3,08;4,15;2,7;3,85;10;4;1,05;38;0,68421053;0,896825397;0,068915369
105;4n;0;Ei08;Mount;2,46;6,25;3,7;4,83;4,09;4,12;8,5;5;1,29;28;0,82142857;0,865671642;0,062582098
43;4n;0;Ei09;Mount;1,33;3,84;2,68;3,92;3,07;3,03;2,5;2;0,52;6;0,33333333;0,9375;0,002814787
107;4n;0;Ei08;Mount;1,95;5,45;3,56;5,05;4,2;3,67;5,5;1;1,08;13;0,69230769;0,941176471;0,013510978
76;2n;0;Ei13;Mount;1,76;5,25;3,96;4,22;3,45;3,45;14;5;0,89;46;0,58695652;0,980769231;0,064599362
76;2n;0;Ei13;Mount;1,79;4,61;3,19;3,96;2,47;3,64;5;1;0,77;10;0,1;0,885714286;0,002908613
76;2n;0;Ei13;Mount;1,93;5,65;3,69;4,69;3,49;3,49;12;1;1,25;20;0,6;0,904761905;0,021392381
76;2n;0;Ei13;Mount;2,56;6,34;3,3;3,51;3,1;2,8;7,5;1;1,21;22;0,45454545;0,985294118;0,031431788
76;2n;0;Ei13;Mount;2,32;6,01;3,63;4,56;3,9;3,48;10;5;0,86;30;0,86666667;0,985294118;0,08172265
76;2n;0;Ei13;Mount;2,24;5,75;3,81;4,25;3,2;3,71;9;7;0,97;54;0,51851852;0,87654321;0,093263276
76;2n;0;Ei13;Mount;2,12;4,9;3,28;4,22;2,91;3,75;5;5;1,08;15;0,26666667;0;0
76;2n;0;Ei13;Mount;2,14;5,94;3,88;4,8;3,21;4,43;8;4;0,8;25;0,6;0,826666667;0,034903359
64;4n;0;Ei08;Mount;2,25;4,94;3,01;4,44;3,39;2,93;3,5;5;0,78;29;0,79310345;NA;0
64;4n;0;Ei08;Mount;2,15;4,97;3,24;5,12;4,22;4,59;7;11;0,88;41;0,68292683;0,836734694;0,053856258
64;4n;0;Ei08;Mount;1,79;3,96;2,19;3,41;2,78;3,17;5;4;1,31;44;0,68181818;0,874015751;0,05207356
64;4n;0;Ei08;Mount;1,72;3,49;2,63;3,95;2,65;2,09;6,5;4;1,27;42;0,54761905;0,9;0,038844061
64;4n;0;Ei08;Mount;1,75;4,15;2,09;3,53;2,51;3,28;6;5;0,93;30;0,53333333;0,912280702;0,039031713
64;4n;0;Ei08;Mount;1,83;4,21;1,82;3,01;2,55;2,87;2,5;3;0,7;12;0,5;0,930232558;0,011259148
24;4n;0;Ei08;Mount;1,96;4,8;3,41;4,58;3,48;3,27;6;1;0,9;15;0,86666667;0,93220339;0,033542879
24;4n;0;Ei08;Mount;2,17;5,09;3,43;4,23;2,96;3,31;7;6;0,71;36;0,52777778;0,839285714;0,041893413
24;4n;0;Ei08;Mount;1,88;4,28;3,23;4,38;3,27;3,27;6,5;8;0,78;31;0,51612903;NA;0
24;4n;0;Ei08;Mount;2,7;5,81;3,49;5,04;3,87;4;7;10;0,75;42;0,45238095;0,862745098;0,039219366
24;4n;0;Ei08;Mount;1,68;4,14;2,33;2,83;2,19;2,6;4,5;12;0,44;25;0,16;0,851851852;0,005754676
24;4n;0;Ei08;Mount;1,69;3,89;2,78;3,39;2,44;3,2;7,5;8;0,82;24;0,75;0,847826087;0,032933008
8;4n;0,5;Ei08;Mount;1,88;4,95;3,61;4,52;3,79;3,72;8;3;0,76;14;0,64285714;0,911111111;0,01731094
8;4n;0,5;Ei08;Mount;2,08;5;3,73;5,07;3,57;3,94;6,5;3;0,88;13;0,61538462;0,924050633;0,02739726
8;4n;0,5;Ei08;Mount;1,64;4,29;3,24;4,11;2,8;3,17;8;3;0,71;18;0,55555556;0,888888889;0,011259148
8;4n;0,5;Ei08;Mount;1,59;3,99;2,77;4,22;3,09;3,17;8,5;4;0,86;31;0,67741935;0,979591837;0,047288422
